profile_name,profile_id,period,kind,function,function_period,actual_value,expected_value,validation_passed,status,error,test_month,test_year,is_leap_year,days_in_month,months_tested,all_months_passed
computed_P1M_Continuous_PW_max,,P1M,Continuous,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PW_min_pila,,P1M,Continuous,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PW_avg_pila,,P1M,Continuous,avg,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PW_max_pila,,P1M,Continuous,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PW_min,,P1M,Continuous,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PE_min,,P1M,Continuous,min,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PE_sum,,P1M,Continuous,sum,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PE_avg_pila,,P1M,Continuous,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PE_max,,P1M,Continuous,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PE_min_pila,,P1M,Continuous,min,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PM_avg_pila,,P1M,Continuous,avg,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PM_avg,,P1M,Continuous,avg,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PE_avg,,P1M,Continuous,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PM_min,,P1M,Continuous,min,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PM_sum,,P1M,Continuous,sum,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PE_max_pila,,P1M,Continuous,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PW_sum,,P1M,Continuous,sum,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PM_max,,P1M,Continuous,max,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PQ_min,,P1M,Continuous,min,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PQ_avg,,P1M,Continuous,avg,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PQ_sum,,P1M,Continuous,sum,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PM_min_pila,,P1M,Continuous,min,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PM_max_pila,,P1M,Continuous,max,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PQ_max,,P1M,Continuous,max,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PQ_max_pila,,P1M,Continuous,max,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PY_avg_pila,,P1M,Continuous,avg,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PY_avg,,P1M,Continuous,avg,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PQ_avg_pila,,P1M,Continuous,avg,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PY_max,,P1M,Continuous,max,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PY_min_pila,,P1M,Continuous,min,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PY_sum,,P1M,Continuous,sum,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PY_min,,P1M,Continuous,min,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_H_min,,P3M,Quantitative,min,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_H_max_pila,,P3M,Quantitative,max,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_H_avg,,P3M,Quantitative,avg,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PQ_min_pila,,P1M,Continuous,min,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_H_max,,P3M,Quantitative,max,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_H_sum,,P3M,Quantitative,sum,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P1M_Continuous_PY_max_pila,,P1M,Continuous,max,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_H_min_pila,,P3M,Quantitative,min,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_H_avg_pila,,P3M,Quantitative,avg,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PD_avg_pila,,P3M,Quantitative,avg,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PD_min,,P3M,Quantitative,min,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PD_max_pila,,P3M,Quantitative,max,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PD_avg,,P3M,Quantitative,avg,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PD_max,,P3M,Quantitative,max,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PD_sum,,P3M,Quantitative,sum,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PW_sum,,P3M,Quantitative,sum,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PE_sum,,P3M,Quantitative,sum,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PW_max,,P3M,Quantitative,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PW_avg_pila,,P3M,Quantitative,avg,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PW_avg,,P3M,Quantitative,avg,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PD_min_pila,,P3M,Quantitative,min,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PW_min,,P3M,Quantitative,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PW_min_pila,,P3M,Quantitative,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PE_avg,,P3M,Quantitative,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PE_avg_pila,,P3M,Quantitative,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PE_min,,P3M,Quantitative,min,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PE_max,,P3M,Quantitative,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PM_sum,,P3M,Quantitative,sum,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PW_max_pila,,P3M,Quantitative,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PE_min_pila,,P3M,Quantitative,min,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PQ_avg_pila,,P3M,Quantitative,avg,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PM_avg_pila,,P3M,Quantitative,avg,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PM_min,,P3M,Quantitative,min,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PM_max,,P3M,Quantitative,max,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PM_min_pila,,P3M,Quantitative,min,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PQ_min_pila,,P3M,Quantitative,min,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PQ_avg,,P3M,Quantitative,avg,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PE_max_pila,,P3M,Quantitative,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PQ_sum,,P3M,Quantitative,sum,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PM_max_pila,,P3M,Quantitative,max,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PY_sum,,P3M,Quantitative,sum,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PY_min_pila,,P3M,Quantitative,min,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PM_avg,,P3M,Quantitative,avg,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PQ_max_pila,,P3M,Quantitative,max,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PQ_max,,P3M,Quantitative,max,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PY_min,,P3M,Quantitative,min,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PY_avg_pila,,P3M,Quantitative,avg,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PY_max_pila,,P3M,Quantitative,max,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_H_sum,,P3M,Continuous,sum,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PY_max,,P3M,Quantitative,max,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_H_avg_pila,,P3M,Continuous,avg,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_H_avg,,P3M,Continuous,avg,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_H_min_pila,,P3M,Continuous,min,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PD_avg_pila,,P3M,Continuous,avg,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PQ_min,,P3M,Quantitative,min,PQ,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Quantitative_PY_avg,,P3M,Quantitative,avg,PY,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PD_avg,,P3M,Continuous,avg,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_H_max_pila,,P3M,Continuous,max,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_H_min,,P3M,Continuous,min,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PW_avg,,P3M,Continuous,avg,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_H_max,,P3M,Continuous,max,H,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PD_sum,,P3M,Continuous,sum,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PW_max_pila,,P3M,Continuous,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PD_min,,P3M,Continuous,min,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PW_avg_pila,,P3M,Continuous,avg,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PW_min,,P3M,Continuous,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PD_min_pila,,P3M,Continuous,min,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PW_max,,P3M,Continuous,max,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PD_max_pila,,P3M,Continuous,max,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PW_min_pila,,P3M,Continuous,min,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PW_sum,,P3M,Continuous,sum,PW,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PE_sum,,P3M,Continuous,sum,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PE_avg,,P3M,Continuous,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PE_avg_pila,,P3M,Continuous,avg,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PE_min,,P3M,Continuous,min,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PD_max,,P3M,Continuous,max,PD,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PE_max_pila,,P3M,Continuous,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PM_sum,,P3M,Continuous,sum,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PE_max,,P3M,Continuous,max,PE,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PM_max_pila,,P3M,Continuous,max,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
computed_P3M_Continuous_PM_avg,,P3M,Continuous,avg,PM,,,False,creation_failed,"Status 400: {""StatusCode"":400,""Message"":""Profile already exists!""}",,,,,,
